ID,SalePrice
2734,129917.71059562595
2735,132635.09877986772
2736,134280.6036521289
2737,124869.43930993968
2738,124858.28358504259
2739,180051.60028000738
2740,140701.7325480652
2741,152865.48177435526
2742,154396.77910892226
2743,144687.25352809866
2744,155490.63736486333
2745,137997.90414500426
2746,144902.62510402684
2747,143215.36681316714
2748,130348.01162905234
2749,124905.97982285931
2750,140630.3933538366
2751,131747.58234025806
2752,202144.11742549232
2753,176899.19770964832
2754,195981.33215119672
2755,140282.89860709888
2756,84664.19580537567
2757,56382.794691101204
2758,84323.02484156474
2759,151195.15724081203
2760,132199.57749347345
2761,151549.71635402352
2762,153093.95800243394
2763,173913.60568697413
2764,151984.05883608153
2765,284579.06266904017
2766,136605.82378027614
2767,89760.87426344528
2768,132026.97574543906
2769,129299.96377801827
2770,147643.07399623035
2771,123183.59135949811
2772,115551.16375458614
2773,143641.4603700204
2774,139157.74179760038
2775,119574.45464797826
2776,146844.9504546353
2777,154028.20172394716
2778,95547.7531464717
2779,113792.23461300804
2780,97671.35571454078
2781,96692.58677252938
2782,89583.27709325132
2783,94542.63734499941
2784,120121.57265564523
2785,129993.23129009178
2786,65613.54931877232
2787,130795.27160722688
2788,74187.44758630643
2789,183697.8360101126
2790,85146.5568426942
2791,106692.33294242088
2792,57996.24764773536
2793,167242.8683825787
2794,102470.35221895148
2795,124015.69939941625
2796,96224.95048536418
2797,184863.78228356945
2798,109362.48481277232
2799,123106.15899809163
2800,56781.27696655002
2801,104921.2938741944
2802,126529.1089448968
2803,150360.62971606373
2804,139941.6835987894
2805,103508.51013616643
2806,78523.98673922395
2807,157231.8452412168
2808,146825.40866586516
2809,134033.44115144148
2810,142758.12170193443
2811,139859.86749382966
2812,137238.01004465233
2813,144955.9502515381
2814,140321.86034429082
2815,93499.90096967173
2816,274533.0311861925
2817,150167.30986441844
2818,137546.74384531102
2819,152314.02420114883
2820,143616.5561270533
2821,108403.77256899528
2822,185355.87455013802
2823,246185.78574164028
2824,162833.2897535891
2825,147195.66340574028
2826,134209.65971268716
2827,149446.00829974408
2828,184154.80605289177
2829,201265.9664008344
2830,220680.3804417195
2831,182814.7513888906
2832,235139.4922801892
2833,282156.39882798376
2834,201118.166657835
2835,219062.23485059355
2836,186129.07434348427
2837,167178.6982918505
2838,139049.52006038872
2839,170457.54567024804
2840,199218.340385595
2841,205778.33318039548
2842,238446.34165786704
2843,155807.9692120804
2844,151704.5593887581
2845,128129.25546586988
2846,217056.52416462614
2847,199851.5580092898
2848,216447.5695238493
2849,206237.00953037044
2850,267640.1750433577
2851,236915.7755420639
2852,238727.36990223455
2853,228500.74107170085
2854,140506.87343693562
2855,193399.8556763687
2856,206173.35510801055
2857,180756.01646503198
2858,198376.86368620372
2859,135498.3695339385
2860,126060.02261373748
2861,127011.33476433875
2862,174200.8714192329
2863,116467.73168681834
2864,233383.36054513915
2865,140855.80192881273
2866,132261.84194062778
2867,94648.54895373262
2868,90629.03509458195
2869,120784.67634465733
2870,124426.51774027052
2871,92463.83654702637
2872,52595.82308997154
2873,90884.97757305339
2874,138704.79323724227
2875,111461.62832359946
2876,153133.41861046167
2877,135941.77871591746
2878,174359.4521754325
2879,139137.52031867852
2880,107357.87996645589
2881,144309.35854307763
2882,190558.09524963767
2883,165178.86284494275
2884,204261.18541043907
2885,208090.6897961235
2886,244002.51041492034
2887,87732.06873032282
2888,125222.31685683767
2889,52421.57772654694
2890,77339.2572532112
2891,122873.66111577046
2892,47798.59647391065
2893,85131.79753745944
2894,57174.567035865126
2895,304966.5374315008
2896,281930.09351089486
2897,198134.88867703165
2898,134500.52584691986
2899,205023.2858003663
2900,160393.60641696732
2901,223093.0504167655
2902,184708.20392095984
2903,369723.2879208861
2904,324743.9833522721
2905,102696.31725513039
2906,202831.20927814086
2907,110504.63192872776
2908,140327.2961043816
2909,139448.39893677022
2910,79979.8067397029
2911,82126.69273256198
2912,140363.71346738472
2913,80732.64053755908
2914,70360.90695352052
2915,79924.88165093
2916,80318.87554410183
2917,153164.66119134397
2918,111957.71747974337
2919,216134.42164264264
